FIPS,score_greenery,score_industry,score_healthcare,score_safety,score_education,score_events,score_walk
8057,30.21462183547638,49.97817307771605,14.833227470302218,92.67360208690127,52.40482542604804,11.453722980431685,59.819385135241475
51193,68.2990662451165,99.49168999990925,7.382915281761999,79.92236301998337,27.6254859709313,6.591476436010479,3.4868342300569997
37103,77.13269534165492,99.5454435648939,45.21729619762734,94.5024614709012,22.57887473957606,1.1474320474093542,8.777563866920781
51099,77.58022758781735,98.88000231678015,48.89281095198256,81.73855341062867,54.24210709656666,21.153566073474444,5.907742141924255
30007,27.147415999970026,99.83019185971536,18.550629483758094,85.37633505752584,38.849604629985926,0.0,0.7586891596151958
51119,73.78624464259923,99.49168999990925,28.614800034746036,76.2953653178049,56.561729728408224,6.877719145511827,4.243782842926859
38037,1.5078235345686182,100.0,58.58247052929643,92.67360208690127,31.3955466722511,0.0,53.825247120238
48159,53.482484121917174,95.56306547224027,40.22101947839971,76.2953653178049,44.661853872802716,0.0,10.285819612828721
51750,47.109104367593865,99.81477322763112,36.79713855199854,47.53457707781206,35.77013856675457,8.022404497342759,75.78523376172114
13263,87.31598924675039,96.82830727406285,28.614800034746036,72.67552146189108,16.557261242715597,0.0,1.8202172465944177
51630,35.04805984730142,98.76584752368844,30.992892841304137,28.019784566494017,64.875482113221,27.696679049010275,36.58869759235839
13053,75.4198663614188,99.8764662078919,19.611797749418336,100.0,22.48357177165233,99.25735635795466,100.0
51007,79.29900272223915,99.822482159437,45.21729619762734,79.92236301998337,18.74693728743987,6.018905331275116,6.5123662440168335
37095,53.02990325427635,99.72232593110284,16.427031325624654,100.0,15.133281283771435,4.014006165676308,1.516999258930023
31009,1.269192026023243,100.0,4.183571814164741,100.0,34.05129059361297,0.0,100.0
30103,9.32712848030368,100.0,20.672545916783484,98.1656567788545,61.44185092589378,0.0,12.24431402510677
38095,2.2036357658795804,99.12409715052101,71.62118159095753,90.84656336958749,24.1003007250109,0.0,35.551218578723265
51043,51.428592712918494,99.36130095819222,46.00533105525697,81.73855341062867,63.913964021439675,1.4342183734322254,16.153737470258665
35011,1.3814958060203846,98.79627233064197,28.614800034746036,65.45718279575274,0.0,0.0,27.82194941387756
51111,82.16594657243591,99.34597551312504,58.321048036697206,85.37633505752584,6.1367164926079445,24.85368060364385,2.72950791715008
2195,49.84960829765398,100.0,28.08604821541399,54.682629891895694,43.614761365961336,2.867720175076733,100.0
40075,6.692196834936174,94.13174207642884,32.841062481548185,69.06280328746554,21.17856279523366,3.15433460978958,5.151623144466758
21105,33.88149171102741,94.27512338979521,43.377646392597995,83.55654290051866,13.898930924366399,33.941377153145446,17.954696011094715
32011,8.52933409512918,4.018643995859064,0.0,58.2671236875683,14.58159505843607,57.660527973286456,12.846419609599891
2068,30.596746385596518,99.34597551312504,0.0,100.0,57.254711782298884,0.0,100.0
46119,0.55834612186551,88.80443856025944,41.273641702021905,98.1656567788545,30.029179570296748,0.0,28.119957981928255
20085,19.319921068281126,99.36896481969367,48.10562497880267,74.48455092326942,25.4262939842136,1.4342183734322254,10.888702493528802
42113,92.65238214941178,80.10028649156412,70.32016198017187,81.73855341062867,32.35510964112684,1.1474320474093542,24.987945837591365
53069,82.53898360389495,99.07827064812642,0.0,79.92236301998337,32.81849763677033,6.591476436010479,25.28651132143132
20083,0.9630211812558102,75.30553260380117,54.396646853150635,90.84656336958749,39.21373703049315,0.0,41.32244843072548
48417,23.224412728081855,58.3920405278535,25.969996902458597,79.92236301998337,54.73627911722383,0.0,14.801614768622706
51181,75.94122067275417,99.83019185971536,69.0185103462325,79.92236301998337,40.60617559922222,7.736275970921931,0.7586891596151958
48379,44.38071712908189,99.89189714534902,66.15264900117194,81.73855341062867,38.515492712374574,0.0,9.381046034794398
5079,53.899949022386075,99.58386185502792,45.48000023585631,74.48455092326942,6.070214517252859,0.0,0.45525900422511206
21201,78.7190844017544,99.99227335447897,23.587439958245685,96.33314515384092,9.21556846290546,0.0,0.0
13065,79.37843436683252,99.83019185971536,44.95456640031235,35.09208711410083,8.918763286074341,72.80565649269664,12.996908691296333
13221,82.61516169242448,97.97897463730534,52.30128030588141,60.061999370944505,33.98975111289666,0.0,3.4868342300569997
48387,59.537576339924904,98.96382304926327,70.84064563289047,65.45718279575274,16.976906852761534,6.877719145511827,4.849070042257646
30019,0.0,97.54359429891875,41.273641702021905,98.1656567788545,40.84778996625808,0.0,73.18410607759148
48129,9.12585677069841,99.84561356630255,9.24743634217586,72.67552146189108,14.094109959460651,0.0,22.597305245348426
51075,77.59829043355117,97.92629849730264,45.742678520049836,85.37633505752584,85.43069535668384,0.0,1.9718035270905672
37073,74.7429023169605,99.91504932581779,17.22357788129125,100.0,4.737588500824639,0.0,1.9718035270905672
20065,0.9286905552027378,76.87671646484812,34.42419389290323,89.02134169754339,42.77488886064408,4.014006165676308,25.13723592104484
48487,7.769460466836829,90.0648746233736,48.36804600009564,36.864429347420256,18.457890858548424,1.1474320474093542,10.587290987780781
13249,77.2403992665273,100.0,53.08723479768739,78.10796817129224,22.356461886301478,0.0,1.3653675457107362
8023,25.4962923933587,99.89961376878054,0.7133000598383048,100.0,45.43772708876711,0.0,17.804697727412208
48313,40.897168308990715,88.81781106107574,28.350437167798816,56.47400166903732,10.925667601020363,2.0077050426025997,9.531879091535286
13235,56.592883718960884,99.76853576614324,92.35203808570571,43.97096384168175,9.05070691132989,0.0,4.546456616430904
48137,37.06997665360361,68.97953788279354,0.0,72.67552146189108,33.46624032669441,0.0,0.0
48263,13.075225065862634,0.0,6.849956585669689,67.2591075747448,44.78132788371466,0.0,10.135061466967887
48393,4.169681161154219,0.0,35.47909541667475,81.73855341062867,25.709801041017077,0.0,52.213027959008414
48155,20.704589652421706,82.35518188994132,100.0,100.0,9.44624786302848,0.0,15.853369839710545
48101,19.42538116138533,80.97140918633838,4.71706108138658,85.37633505752584,29.7490553311675,17.448673643900907,16.30389899718858
48173,1.0876660359779127,0.0,15.364600766197434,72.67552146189108,62.7794683090883,0.0,0.0
13209,70.64768495686492,99.23878234519812,50.20427387071468,98.1656567788545,22.959834498112716,0.0,7.418851020438943
20019,26.612374314848775,77.07753226369604,52.039244235478456,79.92236301998337,21.337963759434764,0.0,20.951552809043434
13283,70.57711644775583,99.94592968489385,100.0,83.55654290051866,6.734682064614882,2.0077050426025997,0.0
48343,66.39607252252758,99.29236035792519,67.45569324985988,47.53457707781206,13.768752750423232,0.0,10.436562785441692
20089,4.875590635421967,100.0,46.53055889890093,100.0,25.709801041017077,9.16663334453474,24.390638615318622
13197,69.3950658722814,97.53610919286128,53.34916840518569,79.92236301998337,11.810409767068355,4.586977469888436,1.8202172465944177
38031,3.360667617138845,99.822482159437,82.78394955883145,92.67360208690127,43.37499767941978,0.0,15.55294275396992
31057,0.26070183781714124,88.77101742051526,45.742678520049836,83.55654290051866,39.36535022044162,0.0,47.66026566975074
13211,72.61227186149024,99.46866418970244,46.79313421742846,85.37633505752584,46.50925978807939,11.739481040157667,8.928456905987856
13253,34.516496101420834,99.8764662078919,64.58815897865723,67.2591075747448,17.267144424960172,0.0,10.285819612828721
48235,16.393964442581368,0.0,1.247480650875915,63.657025476366435,29.156965110688652,0.0,39.10534091439213
55037,91.12455709846165,99.68383881496725,40.48421380460417,60.061999370944505,37.450341518425226,2.2944053972060856,9.230197986943141
13101,80.48733602666445,100.0,53.61107640947711,85.37633505752584,8.588692483952395,4.300506120610759,62.00646121214609
20071,0.0,84.05912804677288,31.521071403189865,85.37633505752584,51.26274332333792,0.0,66.66171687272009
8025,0.0,100.0,25.176046626778398,79.92236301998337,10.433202945473285,4.873420219221045,7.267807816631544
38083,3.6785063871007857,98.94095383862545,43.64053085057391,69.06280328746554,31.3955466722511,0.0,67.82330317811694
47095,28.8673130502759,99.89189714534902,37.85110644277185,70.86827341829108,3.265979238711774,0.0,6.814587995753395
31085,0.9331782187390872,98.5380421799613,4.983765887834828,85.37633505752584,18.36149044960633,6.591476436010479,39.10534091439213
48431,10.478887326907731,16.07850776541124,0.0,98.1656567788545,23.49883827669155,0.0,7.569879194324056
31113,2.153934892214512,100.0,86.14960514073479,100.0,48.465490427307365,0.0,52.94606715809527
38033,0.9806352606359814,72.86816789974543,38.11453364996137,96.33314515384092,20.284610640547392,1.1474320474093542,40.435994030637325
13005,57.446212940397714,99.5761766701179,62.761765329833366,47.53457707781206,2.3599587023995205,0.0,9.984288344884325
19003,13.2147914018431,98.31090586904381,75.00087911030981,83.55654290051866,37.023396984979414,0.0,25.43577204163875
26131,90.71438465123933,99.89961376878054,28.614800034746036,81.73855341062867,24.290027639929924,0.0,19.753520082049032
20047,1.3030738857226805,87.24905117693082,21.73287431834133,85.37633505752584,27.96985501117937,0.0,24.987945837591365
38027,7.104949688691903,98.45468139181511,58.84386751850622,70.86827341829108,48.081012102094945,9.738576692647575,52.65289396185706
13239,77.00928459440532,99.83790232861946,2.0485519117443096,67.2591075747448,0.0,0.0,0.0
48433,15.750433491468874,42.58519435018083,35.215408969011264,89.02134169754339,10.663103627619416,0.0,24.390638615318622
48087,7.060746202858861,89.03208613016766,65.3705181751553,85.37633505752584,35.433154830191974,0.0,10.738004222819082
46021,3.4519915701035533,99.76853576614324,12.17477915641097,90.84656336958749,56.93726059667114,0.0,52.79948763871861
26001,83.36202109646142,89.00526925809646,37.32417431997825,79.92236301998337,33.743487931359056,0.0,16.904396584529767
51109,76.7109671608265,98.82670911115224,68.49767258858706,78.10796817129224,42.324149799824795,4.014006165676308,3.4868342300569997
48385,58.87542158513656,99.78394518206959,2.849383749069154,70.86827341829108,21.847573034527397,2.867720175076733,14.500979404223676
47169,64.18253248322327,99.81477322763112,52.82527558197599,63.657025476366435,2.2255392865085053,0.0,0.0
48243,4.314296118613076,98.11459254336746,45.48000023585631,89.02134169754339,50.41114766120117,0.0,33.91946022829617
48447,17.749911980089315,40.97278943732845,100.0,100.0,38.089810368485175,0.0,0.0
38001,1.8623489539402147,99.92276825973094,48.89281095198256,94.5024614709012,28.844947069507427,0.0,22.447765107072268
51820,43.171179614447325,99.46099044278156,69.0185103462325,56.47400166903732,38.48510351885914,0.0,18.854374539042425
5073,76.06104128917471,94.84409264622958,44.95456640031235,76.2953653178049,1.1820834211142455,0.8606170527878425,6.814587995753395
55051,88.96879572718785,90.6446619621707,76.29962851083788,65.45718279575274,38.849604629985926,0.0,12.394862815807608
40045,8.184232769183915,18.464584185354784,76.81895205849905,76.2953653178049,25.300219141291652,0.0,9.381046034794398
25007,61.80810970614085,99.66075573517242,51.7771825368227,70.86827341829108,92.06454361406122,22.86190419855407,48.836480109868404
48207,7.067477698163385,84.95082769257326,18.550629483758094,79.92236301998337,31.798255503928868,8.594575961260523,10.888702493528802
20187,0.043835497423060185,40.02408578112444,0.0,100.0,30.15360929554996,0.0,11.190054153846916
20049,20.497483980219187,91.8730713659145,25.176046626778398,83.55654290051866,28.220098463435257,0.0,27.82194941387756
51678,40.854872080160625,99.50704434942932,10.312294711191692,78.10796817129224,57.80237803198113,0.0,100.0
48327,28.41697601440325,92.16578812947816,38.377934961136376,96.33314515384092,33.805069522745804,0.0,11.340707549395301
20153,0.0,92.76160273650254,82.00665907256914,67.2591075747448,20.06077529324978,2.867720175076733,13.297842098092877
13173,68.0485424281998,99.95365170160223,8.182154612302432,56.47400166903732,20.156721771070682,25.422505703902527,33.325658330187494
5081,70.08784893070535,98.45468139181511,74.22132719603832,63.657025476366435,19.86880558383486,0.0,6.965676307281883
13191,60.411773196805754,99.64537084188943,30.464610143265936,42.19174873386727,26.935757993449027,3.4409204159817053,5.7565484741988815
31149,5.121178022448684,100.0,60.41171416111626,100.0,48.90860958987216,0.0,33.47413058584085
31073,2.165154051055385,99.75312941982169,62.500750295213635,87.19793346014656,52.72629710215675,16.307743597528525,16.454045669142264
13061,61.54479604814554,95.47556043751013,39.95779929686575,96.33314515384092,29.624485664184004,0.0,0.6069816646409629
20167,3.1213629590630174,81.18315845145997,71.10084955013988,61.858632152675995,21.752076232913264,1.4342183734322254,1.516999258930023
48063,64.36731202933245,97.23729743013998,44.69181083885931,63.657025476366435,21.529151791674405,0.0,12.24431402510677
38043,7.145450852107454,99.96137448939419,14.833227470302218,83.55654290051866,26.684619801298386,0.0,9.381046034794398
38065,4.418634295833198,33.363162871960775,56.49037607534806,92.67360208690127,24.03703619205839,0.0,5.454115947103532
37029,62.557773899888005,99.822482159437,65.63125381840779,87.19793346014656,34.788944932832024,2.5810771061228963,6.361232797817165
51163,80.35865227475962,98.31090586904381,70.32016198017187,76.2953653178049,54.00932060938338,8.880618910134801,7.418851020438943
8033,38.1221093697007,93.10716963209424,0.17901295223148553,83.55654290051866,42.56461419859515,9.738576692647575,56.45973547501465
20171,0.0,90.20771244805205,78.63579223566951,78.10796817129224,51.7024345854954,0.0,1.516999258930023
20039,0.1692656932640238,94.31818966929974,61.195293589356005,87.19793346014656,50.4699431193267,52.030870920765004,41.765481554437315
13125,76.98449025336699,100.0,55.44371596994142,87.19793346014656,11.646732598071326,0.0,11.190054153846916
40151,10.20379355212952,52.97346618707061,35.215408969011264,76.2953653178049,44.06388830079578,0.0,63.75385578167963
30069,3.3134349584187683,90.6446619621707,17.75447739477173,100.0,33.98975111289666,0.0,100.0
48197,14.563783060869703,84.22278370442466,69.0185103462325,76.2953653178049,13.931468113485426,0.0,16.60417748905854
31135,0.0,95.90674999177918,69.79957720375867,87.19793346014656,36.99288156160902,0.0,31.542857460903946
13133,80.25072396671044,99.53776219643365,34.42419389290323,69.06280328746554,61.66988177781282,0.0,9.984288344884325
16025,21.631404364266253,98.46983121718745,43.11473614014058,87.19793346014656,35.647635522668324,0.0,10.738004222819082
16061,26.284999259872095,99.49168999990925,33.36887688998596,74.48455092326942,25.047936911728957,0.0,16.30389899718858
38007,6.869571736210381,0.0,75.26067935638234,79.92236301998337,50.58750523388347,0.0,72.46077878362361
51033,80.11822570079971,99.53008159080854,44.166222403323516,78.10796817129224,30.495569432436902,4.300506120610759,28.417908048100273
51610,14.382930220354826,92.93066707185453,57.27510293284459,69.06280328746554,100.0,100.0,24.09189683063086
20011,31.904114965323487,95.31539123010587,49.94203263382611,38.63848481661134,30.433419019372764,0.0,6.210084300734019
51011,72.23990797956166,99.49168999990925,65.89196409210119,83.55654290051866,25.457805796863237,5.159834374318587,4.69777087129987
13319,84.43939691995047,88.3910337296343,37.58765333447544,83.55654290051866,8.555668751846,1.1474320474093542,8.475732776693464
51157,80.60547376925884,99.75312941982169,20.93766735723825,92.67360208690127,63.51729710353533,9.16663334453474,22.74683065133174
13237,78.97936888686267,99.79165104151684,38.11453364996137,52.89300494270258,44.30319373860897,0.0,1.8202172465944177
8027,37.42999946080723,98.88761863056624,49.15515489264056,61.858632152675995,62.58056343438929,0.0,16.754294459875354
26135,85.64310047198778,90.69260342998426,16.95808867267474,58.2671236875683,15.035986308205487,0.0,7.418851020438943
13165,66.94805513749854,99.75312941982169,13.50433301476831,70.86827341829108,0.0,0.0,0.0
48275,15.660904603918704,92.12390355857715,70.58041644453753,51.105123417993035,15.10085254706437,0.0,8.02287356634999
20017,10.479560476438184,89.10588050980132,57.79812652142118,90.84656336958749,47.66649875788595,0.0,40.435994030637325
20195,0.6115249347712496,83.66400809629708,71.10084955013988,69.06280328746554,49.82266430049529,0.0,27.07667189720547
48023,14.982257685634279,95.52659300833469,84.33785439791919,63.657025476366435,44.18356090547952,0.0,12.394862815807608
48125,9.490928199380429,84.98900136475915,50.728679359377516,60.061999370944505,22.197511386269625,0.0,48.98344284367543
2275,61.64251492164955,99.60692199283584,30.992892841304137,81.73855341062867,24.131928822520457,15.166359675441992,83.41832424471067
38039,7.746012424859404,99.1852414235178,52.30128030588141,89.02134169754339,44.72159583486386,0.0,58.94367150452021
31017,5.164483975574455,99.93820843911513,60.672932765833984,83.55654290051866,26.33901845620062,0.0,29.460272908834728
13075,49.4233924532892,99.8764662078919,54.92023255794714,40.41425683708048,14.97110837857627,1.1474320474093542,8.02287356634999
31105,0.0,92.56482698002867,42.06283708422424,89.02134169754339,14.451663567556633,0.0,21.699843329651724
51047,61.14079413828569,98.682240966378,31.78512164590369,79.92236301998337,35.494448069157244,6.591476436010479,14.20028447858317
13079,75.85999396274626,98.56079254290766,42.58883823152988,58.2671236875683,11.450221707062532,0.0,5.151623144466758
2282,15.894375299397275,100.0,0.0,100.0,6.668290476161596,0.0,100.0
48315,86.87821766877951,95.04676155320332,10.312294711191692,47.53457707781206,17.9112802174342,4.300506120610759,1.0620586653635824
31183,4.967251163151903,99.76853576614324,29.67199075107275,92.67360208690127,54.445671858707755,14.310023660636523,73.18410607759148
37041,54.06890955452962,99.73002565317387,24.911344247134124,51.105123417993035,38.515492712374574,0.0,15.853369839710545
20203,0.0,93.16373563079684,19.611797749418336,72.67552146189108,22.705906127422196,0.0,25.43577204163875
13159,84.87739288109817,99.95365170160223,13.770164637167023,74.48455092326942,21.94304450878369,4.586977469888436,2.42647155152203
54021,100.0,52.742444035368585,23.322580586135583,81.73855341062867,26.276146184348647,0.0,23.79309623271608
31045,6.472413513243465,93.29824592213266,21.20276256752326,67.2591075747448,48.3176627419424,0.0,60.84041284425255
40029,43.830193004760226,74.69034500767289,23.057695030507862,78.10796817129224,16.040101859056552,0.0,24.241275073181047
31103,10.32496046761095,97.84359412534582,19.611797749418336,98.1656567788545,44.90076225494078,0.0,76.93986115267145
48295,0.6732303083960527,13.890639166085725,88.21867847580432,89.02134169754339,32.509638594593795,0.0,3.9410486976714427
31161,3.7518796859200974,99.37662944070766,64.84897076022004,81.73855341062867,30.246903371897815,10.882121465181822,32.58307911276869
13281,89.90267850910215,99.49936679363024,32.57711628266755,69.06280328746554,57.16816194620012,0.0,28.864723506566765
51103,72.01922712516168,99.72232593110284,33.36887688998596,72.67552146189108,73.30515379873263,4.300506120610759,3.3353991955381495
51183,81.16183185617776,87.65638062794295,34.160403606126536,78.10796817129224,19.03575180920947,6.877719145511827,5.454115947103532
5099,92.44134977161495,98.28067136581339,49.67976572853474,100.0,5.204568985330355,10.59627799831456,1.6686158248825924
53023,19.19090074161108,99.78394518206959,17.22357788129125,49.31898192423929,42.714822918309956,0.0,17.054483865957984
5095,44.34044034884314,99.78394518206959,35.215408969011264,35.09208711410083,15.975404664135212,0.0,14.35063938803359
51113,71.82906238280889,99.66075573517242,68.7581041226182,85.37633505752584,43.19507005576045,8.308504492225783,17.204556307095338
26083,84.16733231805931,94.42596040290519,64.06645924263017,74.48455092326942,86.89482276141578,0.8606170527878425,44.420967980255114
1105,86.59448514169384,99.96909804842379,48.89281095198256,81.73855341062867,14.873769554717594,0.0,13.297842098092877
48211,3.870914961221763,6.987751802086022,23.057695030507862,70.86827341829108,33.40460073894563,0.0,35.254665699271406
19151,5.5232726753055825,96.92478266512884,72.4014902415541,83.55654290051866,21.21044863533364,0.0,17.804697727412208
27077,46.2796719544881,99.79165104151684,40.48421380460417,96.33314515384092,30.12250589625007,0.0,52.94606715809527
51685,25.965365424495612,98.9180913883594,21.20276256752326,79.92236301998337,34.205093284084846,95.65202029300498,5.151623144466758
48435,21.143483146276672,4.018643995859064,22.262881210737046,72.67552146189108,12.888816576224684,0.0,25.43577204163875
56017,7.151621389469935,98.12967588973969,60.41171416111626,78.10796817129224,40.5759623975113,0.0,19.154148909403894
29199,26.875800164432484,98.89523569446943,56.22874937633924,78.10796817129224,9.21556846290546,0.0,12.996908691296333
8111,29.222175044412722,92.24962538243409,28.879136821402497,78.10796817129224,79.8662441449911,0.0,33.77103153205485
47127,76.49353986249037,96.83572418687395,15.364600766197434,79.92236301998337,35.40250429659831,0.0,1.9718035270905672
29103,25.591543051917714,96.9025084294029,36.79713855199854,90.84656336958749,15.845975380377439,24.569225758191305,24.09189683063086
51091,88.45574359339471,99.0019534342384,8.714848418385001,78.10796817129224,61.92624394288416,0.0,18.854374539042425
48405,84.3536825464062,49.32935510046871,34.160403606126536,69.06280328746554,6.834246493841311,0.0,26.181855541008904
38063,5.148328386843597,98.96382304926327,59.62790551554741,69.06280328746554,46.86572972139169,1.1474320474093542,70.57851293601857
31171,3.49742916340909,96.08283930024439,20.142224324598057,100.0,43.974107731288534,0.0,100.0
20033,6.840177540047292,70.75898786421779,63.28371913215987,90.84656336958749,25.96162000306898,0.0,30.05558871650864
19143,5.7681869128018475,96.13427429410723,59.36658500665837,79.92236301998337,14.938665028405756,1.4342183734322254,52.359664124738245
20075,0.0414794740664768,81.18921695745803,0.0,94.5024614709012,21.529151791674405,0.0,34.364659243624
20145,1.7397235478094693,96.3108829910881,38.377934961136376,56.47400166903732,27.186721100135625,1.4342183734322254,23.344785010373403
31075,1.701466216162091,100.0,92.868259999598,100.0,55.86741105315652,0.0,77.08412783518168
20007,8.721854860838564,46.72119332813281,90.80277534478702,79.92236301998337,38.87996306909928,7.163933300700245,14.500979404223676
22023,9.206859097529517,83.9271969783601,20.142224324598057,47.53457707781206,15.425008527161967,0.0,6.058920749769359
51045,95.48409784084822,99.13173754156486,30.200429730355836,89.02134169754339,19.003672747425256,0.0,1.213720682197852
1037,91.8033162083345,99.89189714534902,39.43128134748634,60.061999370944505,17.07367871361764,3.15433460978958,10.285819612828721
31083,2.3553187934081876,97.68594912790029,40.22101947839971,100.0,33.43542185216052,2.5810771061228963,38.36558477935653
13049,75.2452962498548,99.67614368951654,28.350437167798816,69.06280328746554,4.203153674518646,0.0,0.0
16033,17.768535783765167,99.86875189355918,15.630247902266909,74.48455092326942,12.399032122815989,0.0,16.60417748905854
28015,81.04795739394288,98.28067136581339,46.00533105525697,100.0,25.237165157670393,0.0,3.9410486976714427
42023,97.78582046864177,86.87645425783109,24.911344247134124,67.2591075747448,8.225264697834856,5.7325769246399,26.032668178407235
13155,50.21266027774465,99.92276825973094,54.13481562845702,52.89300494270258,17.428286462466126,0.0,8.475732776693464
8113,30.125205139514616,99.56080859092604,16.692573155857364,79.92236301998337,100.0,15.451748226560763,100.0
31117,0.36571316456771535,99.59154780368303,56.49037607534806,100.0,48.43592974639786,0.0,83.70561510913198
32029,10.437039864431274,81.9135891124315,37.58765333447544,49.31898192423929,59.01006013333716,2.2944053972060856,0.6069816646409629
48429,38.2595440655014,62.244916564027186,32.841062481548185,65.45718279575274,19.292281441710845,0.0,8.02287356634999
